transaction_id,customer_id,branch_id,transaction_amount,investment_amount,total_balance,firm_revenue,expenses,profit_margin,account_type,investment_type,customer_type,age,transaction_date,city,region,bank_name,city_branch,region_branch
307444,201872,1336,3072.0,39695,84234,818810.0,30204,74.59,Business,Mutual Fund,Business,41.0,2023-02-22,Nashik,North,HDFC Bank,Solapur,South
307445,208610,1546,272.0,31255,43939,518348.5,67502,11.03,Savings,Fixed Deposit,Individual,41.0,2022-10-22,Mumbai,North,HDFC Bank,Nagpur,East
307446,205492,1804,457.0,19612,44853,389112.0,355386,91.47,Savings,Fixed Deposit,Business,27.0,2024-09-08,Nashik,East,HDFC Bank,Kolhapur,North
307447,202684,1137,2905.0,16245,74320,263055.0,210483,39.24,Savings,Fixed Deposit,Employee,49.0,2024-12-03,Pune,North,HDFC Bank,Mumbai,South
307448,207015,1947,3818.0,37598,31042,335172.0,375887,0.13,Current,Mutual Fund,Employee,75.0,2022-03-21,Kolhapur,East,HDFC Bank,Pune,South
307449,205272,1635,4851.0,7205,85395,911994.0,132692,20.82,Current,Recurring Deposit,Individual,25.0,2022-11-03,Solapur,West,HDFC Bank,Pune,South
307450,202773,1398,2748.0,10251,77719,86814.0,87041,-33.07,Savings,Recurring Deposit,Unknown,60.0,2025-01-10,Mumbai,East,HDFC Bank,Kolhapur,West
307451,205772,1000,780.0,8956,31080,422443.0,346471,56.31,Current,Fixed Deposit,Individual,57.0,2022-11-07,Nashik,West,HDFC Bank,Solapur,East
307452,201321,1926,1315.0,33309,58318,389747.0,191855,-28.18,Business,Recurring Deposit,Individual,19.0,2024-02-22,Nashik,South,HDFC Bank,Mumbai,West
307453,203214,1196,2838.0,35247,68434,219987.0,364854,74.2,Savings,Recurring Deposit,Business,19.0,2024-06-23,Nashik,West,HDFC Bank,Pune,East
307454,208460,1284,4728.0,23147,87365,314049.0,318743,-30.81,Savings,Mutual Fund,Employee,24.0,2023-06-16,Solapur,North,HDFC Bank,Nagpur,North
307455,202378,1134,844.0,26562,60682,657173.0,370102,50.26,Business,Fixed Deposit,Business,22.0,2023-11-16,Nagpur,East,HDFC Bank,Kolhapur,South
307456,205291,1134,1042.0,47546,21990,657173.0,370102,50.26,Savings,Fixed Deposit,Employee,32.0,2024-11-01,Pune,South,HDFC Bank,Kolhapur,South
307457,209677,1027,811.0,15301,99185,405516.0,184621,-25.05,Savings,Fixed Deposit,Employee,63.0,2024-09-03,Nashik,North,HDFC Bank,Mumbai,East
307458,207091,1415,3025.0,10434,19782,257337.0,76101,-31.59,Savings,Fixed Deposit,Business,69.0,2024-02-13,Mumbai,North,HDFC Bank,Kolhapur,West
307459,204386,1463,1769.0,45988,18931,265109.0,417201,13.19,Savings,Recurring Deposit,Employee,39.0,2023-01-18,Solapur,South,HDFC Bank,Nagpur,North
307460,209006,1467,1352.0,44645,81418,344489.0,468557,49.73,Current,Recurring Deposit,Unknown,71.0,2023-02-03,Mumbai,West,HDFC Bank,Nashik,West
307461,204330,1309,795.0,15116,87241,425396.0,369386,-7.76,Business,Recurring Deposit,Individual,19.0,2025-02-11,Nashik,South,HDFC Bank,Mumbai,North
307462,204182,1329,305.0,5738,94823,64441.0,491589,96.79,Savings,Fixed Deposit,Individual,69.0,2023-07-25,Solapur,East,HDFC Bank,Pune,West
307463,205452,1150,1734.0,36504,37191,972742.0,142072,35.0,Current,Mutual Fund,Business,18.0,2023-06-29,Nashik,East,HDFC Bank,Pune,East
307464,200709,1344,1001.0,35587,85683,518348.5,362711,25.62,Savings,Recurring Deposit,Employee,48.0,2024-08-22,Nashik,East,HDFC Bank,Nagpur,South
307465,200732,1076,4963.0,30138,85396,204710.0,300215,76.77,Current,Fixed Deposit,Business,67.0,2025-02-08,Pune,South,HDFC Bank,Kolhapur,West
307466,201824,1687,3220.0,24157,59139,925351.0,76729,89.75,Current,Fixed Deposit,Individual,39.0,2023-07-07,Pune,East,HDFC Bank,Nashik,North
307467,207169,1794,2308.0,11966,50874,982714.0,321173,77.49,Business,Fixed Deposit,Individual,19.0,2024-01-25,Mumbai,East,HDFC Bank,Kolhapur,West
307468,204512,1567,2046.0,38004,97151,714027.0,455164,1.76,Current,Recurring Deposit,Business,44.0,2023-09-06,Pune,East,HDFC Bank,Nashik,West
307469,203642,1418,1025.0,6369,49019,168529.0,150902,86.45,Savings,Fixed Deposit,Business,54.0,2022-08-06,Nashik,North,HDFC Bank,Nashik,South
307470,205882,1694,4700.0,19397,75197,370308.0,311829,27.43,Business,Mutual Fund,Employee,73.0,2024-09-11,Nagpur,West,HDFC Bank,Solapur,South
307471,203096,1495,785.0,33424,17906,782387.0,95006,75.66,Business,Recurring Deposit,Individual,49.0,2022-04-02,Kolhapur,North,HDFC Bank,Mumbai,South
307472,203314,1037,3453.0,45145,37123,260539.0,433554,-31.14,Savings,Recurring Deposit,Individual,49.0,2024-10-25,Mumbai,East,HDFC Bank,Mumbai,West
307473,207594,1879,767.0,33365,91092,478470.0,361650,-9.88,Savings,Fixed Deposit,Employee,72.0,2024-05-21,Mumbai,South,HDFC Bank,Mumbai,South
307474,208643,1756,2508.0,5010,1743,763013.0,60693,51.38,Business,Recurring Deposit,Individual,55.0,2023-12-08,Solapur,South,HDFC Bank,Nashik,East
307475,201101,1454,771.0,16665,33787,424741.0,433559,94.96,Current,Fixed Deposit,Employee,49.0,2022-10-05,Nagpur,North,HDFC Bank,Nagpur,East
307476,202768,1227,3373.0,26390,9132,990092.0,239838,9.35,Business,Fixed Deposit,Business,74.0,2023-06-20,Solapur,East,HDFC Bank,Pune,West
307477,202152,1241,1135.0,9336,96986,334277.0,234837,-13.74,Business,Fixed Deposit,Unknown,73.0,2022-06-25,Kolhapur,North,HDFC Bank,Nagpur,South
307478,202441,1150,351.0,16388,74662,972742.0,142072,35.0,Savings,Recurring Deposit,Individual,19.0,2023-10-15,Mumbai,West,HDFC Bank,Pune,East
307479,201138,1779,474.0,48159,16731,67928.0,40004,-25.55,Savings,Fixed Deposit,Individual,25.0,2024-07-20,Nashik,West,HDFC Bank,Nashik,North
307480,209877,1039,4181.0,35023,8481,286507.0,44379,14.69,Savings,Mutual Fund,Unknown,38.0,2022-06-11,Solapur,East,HDFC Bank,Kolhapur,North
307481,208789,1322,3150.0,45083,46863,159560.0,344517,20.19,Business,Fixed Deposit,Business,42.0,2022-03-22,Nashik,South,HDFC Bank,Mumbai,South
307482,204143,1350,1209.0,15255,64238,267992.0,199672,-9.72,Business,Fixed Deposit,Unknown,79.0,2025-03-17,Solapur,West,HDFC Bank,Kolhapur,West
307483,205694,1474,1779.0,4957,16189,790000.0,144782,24.74,Savings,Recurring Deposit,Employee,76.0,2024-08-06,Nagpur,West,HDFC Bank,Pune,North
307484,208982,1589,1890.0,15849,47847,614426.0,309963,29.21,Business,Fixed Deposit,Business,31.0,2023-09-30,Kolhapur,West,HDFC Bank,Solapur,North
307485,202273,1015,2101.0,33032,12240,494847.0,394802,73.24,Savings,Recurring Deposit,Employee,49.0,2022-09-07,Solapur,East,HDFC Bank,Nagpur,East
307486,203151,1785,682.0,16084,11315,314133.0,460299,65.8,Business,Recurring Deposit,Business,53.0,2023-06-02,Pune,West,HDFC Bank,Mumbai,East
307487,209115,1317,4887.0,21022,22852,696103.0,86440,-27.72,Current,Recurring Deposit,Individual,47.0,2022-05-08,Nashik,West,HDFC Bank,Nashik,West
307488,209421,1499,4295.0,21002,19069,101014.0,232018,-44.13,Savings,Mutual Fund,Individual,35.0,2023-03-21,Pune,West,HDFC Bank,Kolhapur,South
307489,204723,1198,997.0,11014,53497,364247.0,342435,47.75,Current,Mutual Fund,Employee,49.0,2024-01-20,Mumbai,East,HDFC Bank,Pune,South
307490,209192,1515,1359.0,36998,6560,943560.0,228782,26.07,Savings,Mutual Fund,Business,33.0,2025-03-15,Mumbai,South,HDFC Bank,Nagpur,West
307491,207566,1533,3009.0,30721,71741,182856.0,20654,64.78,Savings,Mutual Fund,Unknown,27.0,2024-09-22,Nashik,North,HDFC Bank,Nashik,West
307492,209432,1940,1279.0,1747,56841,183730.0,451674,20.7,Business,Recurring Deposit,Individual,27.0,2023-11-23,Nashik,West,HDFC Bank,Solapur,West
307493,208647,1905,2337.0,28359,68016,490982.0,134088,67.59,Savings,Mutual Fund,Individual,77.0,2024-11-16,Pune,East,HDFC Bank,Pune,South
307494,204094,1494,1792.0,49432,95537,85939.0,321982,60.49,Current,Recurring Deposit,Individual,45.0,2023-07-28,Kolhapur,East,HDFC Bank,Solapur,South
307495,201766,1945,2649.0,2339,41549,319001.0,446823,14.03,Current,Mutual Fund,Individual,70.0,2023-11-05,Mumbai,North,HDFC Bank,Nashik,West
307496,209714,1371,477.0,25816,31216,108846.0,109030,92.34,Business,Mutual Fund,Business,32.0,2023-12-11,Kolhapur,North,HDFC Bank,Mumbai,East
307497,208106,1039,2628.43,10009,42181,286507.0,44379,14.69,Savings,Mutual Fund,Employee,22.0,2023-11-03,Solapur,North,HDFC Bank,Kolhapur,North
307498,209522,1229,4044.0,42081,82105,832356.0,101213,21.66,Savings,Fixed Deposit,Individual,37.0,2024-01-26,Solapur,South,HDFC Bank,Nashik,West
307499,202809,1291,636.0,8867,59803,70949.0,354685,97.7,Business,Fixed Deposit,Individual,67.0,2024-07-14,Nagpur,West,HDFC Bank,Nagpur,West
307500,209312,1139,4666.0,12650,59367,245288.0,162674,94.18,Savings,Fixed Deposit,Employee,23.0,2023-02-12,Mumbai,South,HDFC Bank,Nagpur,South
307501,208843,1539,3164.0,29307,81409,100981.0,435718,38.25,Savings,Recurring Deposit,Employee,48.0,2025-01-13,Pune,East,HDFC Bank,Nagpur,North
307502,205212,1010,4909.0,35676,95354,936640.0,226126,-18.9,Current,Mutual Fund,Employee,29.0,2022-12-15,Pune,East,HDFC Bank,Solapur,North
307503,204747,1146,858.0,46057,5163,775818.0,473126,95.64,Current,Fixed Deposit,Individual,38.0,2024-03-27,Mumbai,East,HDFC Bank,Mumbai,South
307504,209244,1298,2776.0,26830,21505,518348.5,45164,-6.48,Current,Recurring Deposit,Individual,76.0,2022-10-23,Kolhapur,South,HDFC Bank,Kolhapur,East
307505,209064,1602,580.0,22495,50474,195508.0,141767,-24.38,Current,Fixed Deposit,Employee,23.0,2023-01-07,Mumbai,North,HDFC Bank,Solapur,North
307506,209276,1438,2387.0,1574,58332,821078.0,332798,-13.95,Savings,Recurring Deposit,Business,79.0,2024-07-30,Solapur,West,HDFC Bank,Solapur,South
307507,206803,1648,1569.0,22868,85596,213095.0,330243,-33.32,Savings,Recurring Deposit,Individual,77.0,2023-11-08,Kolhapur,West,HDFC Bank,Kolhapur,North
307508,204065,1999,3290.0,2228,98379,575791.0,405261,52.85,Current,Fixed Deposit,Individual,53.0,2023-10-01,Nashik,North,HDFC Bank,Pune,East
307509,205933,1970,460.0,8132,82673,518348.5,193808,-15.36,Savings,Recurring Deposit,Employee,55.0,2023-12-29,Nagpur,East,HDFC Bank,Kolhapur,East
307510,202806,1794,1768.0,19878,71124,982714.0,321173,77.49,Business,Fixed Deposit,Individual,60.0,2022-11-15,Mumbai,North,HDFC Bank,Kolhapur,West
307511,209885,1902,4263.0,1306,54241,708168.0,351350,45.72,Business,Mutual Fund,Employee,52.0,2023-06-12,Nashik,East,HDFC Bank,Kolhapur,East
307512,205298,1881,520.0,27693,37547,227282.0,90030,-34.73,Savings,Mutual Fund,Employee,57.0,2025-01-24,Nagpur,South,HDFC Bank,Mumbai,West
307513,201472,1594,225.0,22767,24189,677221.0,363921,89.72,Savings,Recurring Deposit,Individual,50.0,2022-10-02,Nagpur,North,HDFC Bank,Mumbai,North
307514,203739,1890,2876.0,6045,44997,348714.0,179925,78.77,Current,Fixed Deposit,Employee,72.0,2022-10-15,Pune,East,HDFC Bank,Kolhapur,West
307515,203378,1582,4977.0,11313,90557,242081.0,129133,40.13,Current,Mutual Fund,Employee,39.0,2022-04-08,Mumbai,South,HDFC Bank,Nashik,West
307516,205115,1237,4670.0,37023,90908,124042.0,193523,-11.69,Business,Recurring Deposit,Business,38.0,2022-07-10,Kolhapur,North,HDFC Bank,Nagpur,East
307517,209479,1970,3362.0,22501,11268,518348.5,193808,-15.36,Savings,Mutual Fund,Individual,60.0,2024-12-22,Solapur,East,HDFC Bank,Kolhapur,East
307518,209766,1059,2603.0,25427,76658,920571.0,191047,54.46,Savings,Fixed Deposit,Business,19.0,2022-04-14,Pune,East,HDFC Bank,Mumbai,South
307519,209403,1609,2433.0,21927,34918,662508.0,238401,63.04,Current,Recurring Deposit,Business,31.0,2022-10-30,Kolhapur,West,HDFC Bank,Kolhapur,South
307520,201618,1952,579.0,39646,47031,100020.0,410756,-39.64,Savings,Recurring Deposit,Individual,39.0,2024-04-15,Nagpur,East,HDFC Bank,Pune,South
307521,208847,1828,344.0,23208,82596,758790.0,138245,-17.56,Current,Recurring Deposit,Business,65.0,2025-01-06,Nashik,North,HDFC Bank,Pune,South
307522,200394,1731,4878.0,28843,21279,434663.0,57379,71.09,Current,Recurring Deposit,Employee,57.0,2024-01-28,Nagpur,West,HDFC Bank,Nagpur,East
307523,200471,1769,2328.0,4458,82016,992345.0,332950,90.03,Savings,Recurring Deposit,Business,41.0,2022-10-17,Pune,North,HDFC Bank,Kolhapur,South
307524,209909,1692,1325.0,42047,2259,812543.0,310393,97.62,Current,Mutual Fund,Individual,64.0,2022-07-30,Pune,South,HDFC Bank,Pune,East
307525,207179,1285,4138.0,41246,98080,518348.5,133738,92.02,Business,Recurring Deposit,Business,60.0,2022-10-20,Mumbai,East,HDFC Bank,Kolhapur,East
307526,203363,1241,3158.0,26343,27501,334277.0,234837,-13.74,Current,Mutual Fund,Business,46.0,2024-12-12,Nashik,East,HDFC Bank,Nagpur,South
307527,204152,1369,603.0,11138,32780,620129.0,451495,2.32,Business,Mutual Fund,Employee,67.0,2023-12-27,Mumbai,East,HDFC Bank,Pune,West
307528,208655,1799,1213.0,37154,37108,125469.0,52574,13.77,Savings,Recurring Deposit,Business,62.0,2024-02-27,Kolhapur,West,HDFC Bank,Mumbai,East
307529,209153,1229,2567.0,19899,26824,832356.0,101213,21.66,Savings,Recurring Deposit,Individual,59.0,2025-03-05,Nashik,South,HDFC Bank,Nashik,West
307530,200601,1042,1879.0,28174,47578,993460.0,488468,0.82,Savings,Fixed Deposit,Employee,40.0,2024-10-14,Solapur,North,HDFC Bank,Nagpur,South
307531,204611,1275,738.0,6995,2479,441168.0,269966,16.04,Savings,Fixed Deposit,Business,49.0,2024-01-11,Mumbai,West,HDFC Bank,Nagpur,West
307532,202780,1884,2430.0,22429,64968,220708.0,419547,-27.67,Savings,Fixed Deposit,Employee,49.0,2024-11-13,Pune,West,HDFC Bank,Nashik,East
307533,206799,1293,540.0,19738,16039,995836.0,225541,39.81,Current,Mutual Fund,Employee,70.0,2022-12-25,Solapur,East,HDFC Bank,Pune,South
307534,200021,1037,1791.0,16901,90003,260539.0,433554,-31.14,Savings,Fixed Deposit,Employee,70.0,2024-02-24,Kolhapur,North,HDFC Bank,Mumbai,West
307535,207274,1242,4305.0,14510,37327,77741.0,203843,-40.02,Savings,Mutual Fund,Individual,75.0,2024-05-20,Mumbai,North,HDFC Bank,Pune,West
307536,202473,1234,4698.0,24834,30165,356398.0,134943,27.68,Savings,Mutual Fund,Employee,63.0,2024-01-08,Mumbai,West,HDFC Bank,Mumbai,North
307537,207406,1783,1935.0,2955,45902,803410.0,68375,64.84,Business,Mutual Fund,Individual,49.0,2024-07-25,Pune,West,HDFC Bank,Mumbai,North
307538,208230,1028,2574.0,31453,4729,301173.0,122217,-24.9,Current,Recurring Deposit,Individual,64.0,2024-02-18,Solapur,North,HDFC Bank,Pune,West
307539,203828,1731,4762.0,5969,18525,434663.0,57379,71.09,Savings,Mutual Fund,Individual,62.0,2023-11-08,Solapur,East,HDFC Bank,Nagpur,East
307540,207829,1774,1118.0,49311,25479,540674.0,22332,30.09,Savings,Fixed Deposit,Individual,19.0,2023-09-23,Solapur,East,HDFC Bank,Solapur,South
307541,208221,1994,1153.1,30078,53460,553448.0,166167,6.68,Current,Fixed Deposit,Business,45.0,2023-03-06,Nashik,North,HDFC Bank,Nashik,North
307542,207581,1027,4300.0,15833,59453,405516.0,184621,-25.05,Business,Fixed Deposit,Business,58.0,2023-01-03,Pune,West,HDFC Bank,Mumbai,East
307543,202208,1039,3812.0,26806,15257,286507.0,44379,14.69,Savings,Fixed Deposit,Employee,75.0,2024-01-09,Pune,West,HDFC Bank,Kolhapur,North
307544,200615,1218,4717.0,13217,34338,519640.0,112598,32.53,Business,Mutual Fund,Business,42.0,2024-10-15,Pune,East,HDFC Bank,Nashik,North
307545,205789,1344,3726.0,2579,56038,518348.5,362711,25.62,Current,Fixed Deposit,Unknown,57.0,2022-04-01,Pune,East,HDFC Bank,Nagpur,South
307546,206041,1521,613.0,46300,48362,164239.0,240935,76.78,Savings,Mutual Fund,Employee,56.0,2024-09-03,Solapur,East,HDFC Bank,Mumbai,North
307547,202181,1209,3226.0,13888,47175,518348.5,95647,5.72,Current,Recurring Deposit,Business,51.0,2024-05-02,Solapur,North,HDFC Bank,Nashik,North
307548,202613,1888,4736.0,11575,99760,220605.0,284493,14.34,Savings,Fixed Deposit,Business,67.0,2023-03-23,Pune,West,HDFC Bank,Nagpur,East
307549,204023,1683,2408.0,32226,65728,918074.0,73544,-49.43,Savings,Mutual Fund,Individual,69.0,2024-05-08,Mumbai,South,HDFC Bank,Mumbai,West
307550,209858,1480,1499.0,3143,78508,601129.0,335300,1.35,Savings,Mutual Fund,Employee,69.0,2023-05-13,Nashik,North,HDFC Bank,Kolhapur,West
307551,207992,1844,2085.0,40961,97445,298637.0,441832,-28.5,Savings,Mutual Fund,Employee,20.0,2023-12-19,Nashik,East,HDFC Bank,Solapur,West
307552,200079,1981,650.0,8236,45730,199298.0,458346,-14.85,Current,Fixed Deposit,Business,25.0,2024-07-16,Pune,North,HDFC Bank,Solapur,West
307553,207130,1972,1274.0,35313,93510,512997.0,458267,1.02,Savings,Fixed Deposit,Employee,50.0,2024-09-01,Nashik,North,HDFC Bank,Kolhapur,West
307554,205239,1508,834.0,4146,36988,698309.0,159788,-48.47,Business,Fixed Deposit,Individual,76.0,2023-10-12,Mumbai,North,HDFC Bank,Pune,South
307555,201157,1516,2399.0,24904,30095,510682.0,212913,65.71,Savings,Mutual Fund,Individual,35.0,2022-05-11,Mumbai,South,HDFC Bank,Mumbai,West
307556,209932,1467,1024.0,26563,23578,344489.0,468557,49.73,Current,Mutual Fund,Individual,35.0,2022-05-18,Nagpur,West,HDFC Bank,Nashik,West
307557,200446,1330,3112.0,21815,90172,218565.0,20520,-22.39,Business,Recurring Deposit,Business,47.0,2024-08-19,Kolhapur,North,HDFC Bank,Pune,South
307558,209243,1869,2903.0,23955,47280,140120.0,174120,31.89,Savings,Mutual Fund,Individual,26.0,2024-04-09,Nagpur,North,HDFC Bank,Nashik,West
307559,205420,1197,1263.0,23529,87952,96117.0,196719,-49.39,Current,Mutual Fund,Individual,36.0,2025-03-19,Nashik,North,HDFC Bank,Solapur,South
307560,209785,1885,733.0,44676,46547,518348.5,300637,33.79,Current,Recurring Deposit,Business,53.0,2023-10-14,Solapur,North,HDFC Bank,Kolhapur,South
307561,200978,1223,4347.0,30291,39858,297321.0,143804,70.78,Savings,Fixed Deposit,Individual,35.0,2022-09-12,Nashik,West,HDFC Bank,Nagpur,West
307562,200028,1110,1928.0,1897,74939,993451.0,431239,30.19,Business,Mutual Fund,Unknown,77.0,2024-09-07,Solapur,North,HDFC Bank,Solapur,South
307563,202424,1470,775.0,15922,72153,769514.0,140825,-24.76,Current,Recurring Deposit,Employee,47.0,2024-04-07,Pune,East,HDFC Bank,Solapur,South
307564,201973,1367,1438.0,45450,9575,272344.0,35397,57.22,Current,Mutual Fund,Employee,26.0,2025-02-25,Pune,West,HDFC Bank,Mumbai,South
307565,200032,1117,1873.0,1863,86414,286476.0,326419,-1.85,Business,Recurring Deposit,Employee,75.0,2022-07-23,Kolhapur,East,HDFC Bank,Nashik,South
307566,207621,1888,1896.0,12118,54600,220605.0,284493,14.34,Savings,Fixed Deposit,Employee,42.0,2022-10-27,Pune,West,HDFC Bank,Nagpur,East
307567,205055,1498,1599.0,1959,97447,582253.0,34952,1.04,Savings,Mutual Fund,Business,25.0,2024-06-15,Nagpur,North,HDFC Bank,Nashik,West
307568,208811,1064,2549.0,10348,90344,904204.0,219407,-47.49,Savings,Recurring Deposit,Individual,78.0,2023-05-29,Nagpur,South,HDFC Bank,Kolhapur,South
307569,202947,1923,1849.0,9154,91125,520239.0,415391,52.1,Savings,Fixed Deposit,Individual,32.0,2024-03-12,Solapur,North,HDFC Bank,Solapur,East
307570,207668,1833,1832.37,27827,38804,540579.0,245439,43.19,Business,Recurring Deposit,Business,52.0,2024-06-01,Solapur,South,HDFC Bank,Kolhapur,West
307571,209487,1426,184.0,20335,16764,313492.0,260416,35.04,Current,Recurring Deposit,Employee,73.0,2022-07-20,Mumbai,East,HDFC Bank,Nagpur,East
307572,202548,1260,5575.05,44132,44856,531181.0,175939,87.95,Savings,Mutual Fund,Individual,77.0,2024-06-11,Pune,West,HDFC Bank,Kolhapur,East
307573,209090,1393,2362.0,14954,82469,744621.0,473731,30.71,Current,Fixed Deposit,Business,32.0,2024-10-23,Mumbai,East,HDFC Bank,Nashik,West
307574,204798,1925,1315.0,2247,23060,452540.0,174263,-46.76,Current,Mutual Fund,Individual,38.0,2022-08-05,Mumbai,South,HDFC Bank,Nashik,West
307575,203664,1749,1791.0,5885,6502,126755.0,479526,73.02,Business,Fixed Deposit,Employee,61.0,2023-04-05,Nagpur,South,HDFC Bank,Nagpur,West
307576,201941,1415,3764.0,40230,86360,257337.0,76101,-31.59,Current,Mutual Fund,Employee,40.0,2024-03-23,Nagpur,East,HDFC Bank,Kolhapur,West
307577,203217,1026,4534.0,28931,71478,173491.0,197880,84.95,Savings,Fixed Deposit,Business,26.0,2024-11-24,Nashik,North,HDFC Bank,Kolhapur,East
307578,206712,1272,2160.0,22721,40809,761743.0,195224,-22.53,Current,Recurring Deposit,Employee,18.0,2025-01-15,Pune,North,HDFC Bank,Pune,South
307579,206427,1594,4688.0,40468,96116,677221.0,363921,89.72,Savings,Fixed Deposit,Unknown,60.0,2025-01-22,Pune,West,HDFC Bank,Mumbai,North
307580,205014,1704,4752.0,31612,80091,665137.0,183947,32.52,Savings,Recurring Deposit,Employee,45.0,2022-07-20,Solapur,West,HDFC Bank,Mumbai,South
307581,206279,1973,2949.0,7858,15236,447845.0,165625,93.84,Savings,Recurring Deposit,Business,41.0,2025-02-15,Mumbai,West,HDFC Bank,Kolhapur,South
307582,203243,1907,3865.0,30802,96387,403220.0,499568,-18.0,Current,Mutual Fund,Employee,35.0,2024-11-29,Solapur,East,HDFC Bank,Solapur,East
307583,204984,1320,3214.0,18670,80623,534803.0,41265,-34.71,Business,Fixed Deposit,Individual,18.0,2024-07-05,Kolhapur,East,HDFC Bank,Kolhapur,South
307584,209774,1945,3616.0,10957,60810,319001.0,446823,14.03,Current,Mutual Fund,Individual,68.0,2024-09-06,Mumbai,South,HDFC Bank,Nashik,West
307585,207177,1325,3046.0,28464,62207,331247.0,173187,-17.55,Business,Fixed Deposit,Business,43.0,2023-07-19,Pune,East,HDFC Bank,Pune,North
307586,202344,1113,2494.0,30998,98286,963430.0,275162,-30.54,Business,Fixed Deposit,Business,52.0,2024-10-28,Pune,South,HDFC Bank,Nagpur,East
307587,202754,1790,3575.0,43287,80387,519437.0,36023,69.69,Business,Mutual Fund,Employee,31.0,2022-06-10,Pune,North,HDFC Bank,Mumbai,East
307588,204094,1494,4313.0,11081,42941,85939.0,321982,60.49,Current,Fixed Deposit,Individual,45.0,2023-09-05,Kolhapur,East,HDFC Bank,Solapur,South
307589,200329,1999,2402.0,37218,76865,575791.0,405261,52.85,Business,Mutual Fund,Business,76.0,2024-06-29,Pune,West,HDFC Bank,Pune,East
307590,206591,1927,504.0,27922,51896,746882.0,335671,62.25,Business,Recurring Deposit,Individual,78.0,2022-04-06,Nashik,East,HDFC Bank,Nashik,South
307591,208206,1444,4241.0,27649,23245,831890.0,165588,-21.86,Business,Recurring Deposit,Employee,42.0,2024-03-18,Nashik,East,HDFC Bank,Nashik,South
307592,202263,1037,2648.0,35629,56813,260539.0,433554,-31.14,Savings,Fixed Deposit,Employee,56.0,2024-02-24,Pune,East,HDFC Bank,Mumbai,West
307593,209916,1748,4692.0,37604,21345,548678.0,301665,-0.67,Business,Mutual Fund,Unknown,35.0,2024-05-25,Pune,South,HDFC Bank,Pune,West
307594,205372,1506,2011.0,23777,15711,63927.0,254606,88.99,Savings,Fixed Deposit,Individual,23.0,2024-03-18,Nashik,North,HDFC Bank,Kolhapur,North
307595,204425,1502,4317.0,21388,22770,235133.0,498806,2.15,Business,Recurring Deposit,Business,43.0,2024-08-28,Nagpur,East,HDFC Bank,Mumbai,West
307596,202611,1100,997.0,49760,22541,860774.0,342060,-7.77,Current,Fixed Deposit,Employee,77.0,2023-08-17,Solapur,South,HDFC Bank,Solapur,West
307597,205549,1791,4906.0,5145,21929,929317.0,307857,67.28,Savings,Recurring Deposit,Business,73.0,2024-01-04,Pune,West,HDFC Bank,Mumbai,South
307598,201082,1331,3373.0,24851,76198,293484.0,476524,83.96,Business,Recurring Deposit,Employee,55.0,2023-09-20,Nagpur,East,HDFC Bank,Pune,South
307599,206319,1347,5514.04,28774,8199,996834.0,360090,29.5,Current,Recurring Deposit,Business,43.0,2023-06-21,Solapur,East,HDFC Bank,Nashik,West
307600,203889,1614,1124.0,27486,84737,460952.0,332600,31.29,Savings,Mutual Fund,Business,27.0,2023-06-13,Pune,East,HDFC Bank,Solapur,West
307601,203419,1815,691.0,42250,12486,599390.0,51425,18.86,Current,Mutual Fund,Business,38.0,2022-12-06,Nagpur,North,HDFC Bank,Pune,West
307602,204456,1797,4051.0,35115,81671,912063.0,493322,29.93,Business,Recurring Deposit,Employee,50.0,2022-05-14,Nagpur,West,HDFC Bank,Solapur,South
307603,201789,1234,4896.0,28057,82058,356398.0,134943,27.68,Business,Recurring Deposit,Employee,19.0,2025-03-04,Mumbai,West,HDFC Bank,Mumbai,North
307604,207233,1874,3511.0,19119,5102,125358.0,212889,16.47,Business,Recurring Deposit,Employee,59.0,2024-10-04,Pune,East,HDFC Bank,Pune,East
307605,206056,1373,2124.0,35369,8380,609020.0,316593,-15.61,Business,Recurring Deposit,Business,57.0,2023-07-06,Nagpur,West,HDFC Bank,Mumbai,East
307606,202617,1790,3298.0,23027,6039,519437.0,36023,69.69,Savings,Mutual Fund,Individual,58.0,2024-08-12,Pune,West,HDFC Bank,Mumbai,East
307607,208830,1137,2274.0,34906,7223,263055.0,210483,39.24,Savings,Mutual Fund,Employee,22.0,2023-04-29,Nagpur,North,HDFC Bank,Mumbai,South
307608,202563,1413,3301.0,13487,17720,767738.0,280413,66.63,Savings,Mutual Fund,Business,72.0,2022-06-24,Nagpur,West,HDFC Bank,Solapur,North
307609,202480,1585,2861.0,30946,91464,213719.0,448462,-31.45,Business,Mutual Fund,Individual,37.0,2024-11-22,Pune,North,HDFC Bank,Pune,North
307610,205151,1086,3262.0,13456,56249,744479.0,53750,88.35,Business,Fixed Deposit,Business,28.0,2024-03-25,Pune,East,HDFC Bank,Kolhapur,West
307611,205806,1573,1499.0,45628,42318,821574.0,462787,88.5,Current,Fixed Deposit,Employee,60.0,2024-09-04,Nashik,East,HDFC Bank,Mumbai,North
307612,201597,1903,120.0,23238,63934,567883.0,116523,49.69,Current,Mutual Fund,Employee,44.0,2022-12-08,Pune,South,HDFC Bank,Nagpur,East
